dataset,horizon,model_combination,split,model_type,metric,value
ETT-small_ETTh2,192,DLinear-DLinear,test,Teacher,mse,37.351875
ETT-small_ETTh2,192,DLinear-DLinear,test,Teacher,mape,19.951670
ETT-small_ETTh2,192,DLinear-DLinear,test,Teacher,wape,17.632738
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_TaskOnly,mae,3.953753
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_TaskOnly,mse,27.102345
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_TaskOnly,mape,99166.445312
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_TaskOnly,wape,13.552923
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_TaskOnly,mae,3.705898
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_TaskOnly,mse,22.644152
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_TaskOnly,mape,67.984772
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_TaskOnly,wape,23.319405
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_TaskOnly,mae,4.801715
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_TaskOnly,mse,37.351875
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_TaskOnly,mape,19.951670
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_TaskOnly,wape,17.632738
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_RDT,mae,3.952014
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_RDT,mse,27.311491
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_RDT,mape,98714.609375
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_RDT,wape,13.546964
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_RDT,mae,3.682735
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_RDT,mse,22.343256
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_RDT,mape,66.372833
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_RDT,wape,23.173655
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_RDT,mae,4.823977
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_RDT,mse,37.720169
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_RDT,mape,20.021748
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_RDT,wape,17.714483
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_Follower,mae,3.959727
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_Follower,mse,27.168789
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_Follower,mape,99273.820312
ETT-small_ETTh2,192,DLinear-DLinear,train,Student_Follower,wape,13.573407
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_Follower,mae,3.707728
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_Follower,mse,22.638823
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_Follower,mape,67.856506
ETT-small_ETTh2,192,DLinear-DLinear,val,Student_Follower,wape,23.330919
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_Follower,mae,4.812611
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_Follower,mse,37.468777
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_Follower,mape,19.989695
ETT-small_ETTh2,192,DLinear-DLinear,test,Student_Follower,wape,17.672747
ETT-small_ETTh2,24,DLinear-DLinear,train,Teacher,mae,2.384977
ETT-small_ETTh2,24,DLinear-DLinear,train,Teacher,mse,11.737864
ETT-small_ETTh2,24,DLinear-DLinear,train,Teacher,mape,85879.515625
ETT-small_ETTh2,24,DLinear-DLinear,train,Teacher,wape,8.159171
ETT-small_ETTh2,24,DLinear-DLinear,val,Teacher,mae,2.144317
ETT-small_ETTh2,24,DLinear-DLinear,val,Teacher,mse,8.386775
ETT-small_ETTh2,24,DLinear-DLinear,val,Teacher,mape,44.699837
ETT-small_ETTh2,24,DLinear-DLinear,val,Teacher,wape,13.590151
ETT-small_ETTh2,24,DLinear-DLinear,test,Teacher,mae,2.859141
ETT-small_ETTh2,24,DLinear-DLinear,test,Teacher,mse,15.519855
ETT-small_ETTh2,24,DLinear-DLinear,test,Teacher,mape,12.508513
ETT-small_ETTh2,24,DLinear-DLinear,test,Teacher,wape,10.554646
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_TaskOnly,mae,2.384977
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_TaskOnly,mse,11.737865
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_TaskOnly,mape,85879.515625
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_TaskOnly,wape,8.159171
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_TaskOnly,mae,2.144317
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_TaskOnly,mse,8.386775
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_TaskOnly,mape,44.699837
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_TaskOnly,wape,13.590151
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_TaskOnly,mae,2.859141
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_TaskOnly,mse,15.519855
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_TaskOnly,mape,12.508513
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_TaskOnly,wape,10.554646
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_RDT,mae,2.393143
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_RDT,mse,11.737318
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_RDT,mape,86099.960938
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_RDT,wape,8.187109
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_RDT,mae,2.153369
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_RDT,mse,8.450181
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_RDT,mape,46.174225
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_RDT,wape,13.647519
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_RDT,mae,2.858158
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_RDT,mse,15.487670
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_RDT,mape,12.506326
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_RDT,wape,10.551016
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_Follower,mae,2.388862
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_Follower,mse,11.753751
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_Follower,mape,86039.648438
ETT-small_ETTh2,24,DLinear-DLinear,train,Student_Follower,wape,8.172463
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_Follower,mae,2.147413
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_Follower,mse,8.400918
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_Follower,mape,44.806290
ETT-small_ETTh2,24,DLinear-DLinear,val,Student_Follower,wape,13.609774
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_Follower,mae,2.863009
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_Follower,mse,15.543366
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_Follower,mape,12.525537
ETT-small_ETTh2,24,DLinear-DLinear,test,Student_Follower,wape,10.568927
ETT-small_ETTh2,336,DLinear-DLinear,train,Teacher,mae,4.277419
ETT-small_ETTh2,336,DLinear-DLinear,train,Teacher,mse,30.875679
ETT-small_ETTh2,336,DLinear-DLinear,train,Teacher,mape,96242.570312
ETT-small_ETTh2,336,DLinear-DLinear,train,Teacher,wape,14.696569
ETT-small_ETTh2,336,DLinear-DLinear,val,Teacher,mae,3.943933
ETT-small_ETTh2,336,DLinear-DLinear,val,Teacher,mse,24.251764
ETT-small_ETTh2,336,DLinear-DLinear,val,Teacher,mape,55.924995
ETT-small_ETTh2,336,DLinear-DLinear,val,Teacher,wape,24.808764
ETT-small_ETTh2,336,DLinear-DLinear,test,Teacher,mae,5.047207
ETT-small_ETTh2,336,DLinear-DLinear,test,Teacher,mse,40.573128
ETT-small_ETTh2,336,DLinear-DLinear,test,Teacher,mape,20.225424
ETT-small_ETTh2,336,DLinear-DLinear,test,Teacher,wape,18.464474
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_TaskOnly,mae,4.277417
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_TaskOnly,mse,30.875696
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_TaskOnly,mape,96242.640625
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_TaskOnly,wape,14.696564
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_TaskOnly,mae,3.943933
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_TaskOnly,mse,24.251764
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_TaskOnly,mape,55.924995
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_TaskOnly,wape,24.808764
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_TaskOnly,mae,5.047207
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_TaskOnly,mse,40.573128
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_TaskOnly,mape,20.225424
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_TaskOnly,wape,18.464474
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_RDT,mae,4.273602
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_RDT,mse,30.859501
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_RDT,mape,96274.375000
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_RDT,wape,14.683454
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_RDT,mae,3.945300
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_RDT,mse,24.297625
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_RDT,mape,56.019707
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_RDT,wape,24.817364
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_RDT,mae,5.048270
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_RDT,mse,40.551857
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_RDT,mape,20.204866
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_RDT,wape,18.468363
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_Follower,mae,4.278471
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_Follower,mse,30.882248
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_Follower,mape,96388.632812
ETT-small_ETTh2,336,DLinear-DLinear,train,Student_Follower,wape,14.700183
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_Follower,mae,3.944209
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_Follower,mse,24.246094
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_Follower,mape,55.928398
ETT-small_ETTh2,336,DLinear-DLinear,val,Student_Follower,wape,24.810501
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_Follower,mae,5.048496
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_Follower,mse,40.583939
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_Follower,mape,20.229246
ETT-small_ETTh2,336,DLinear-DLinear,test,Student_Follower,wape,18.469191
ETT-small_ETTh2,720,DLinear-DLinear,train,Teacher,mae,4.918434
ETT-small_ETTh2,720,DLinear-DLinear,train,Teacher,mse,39.490162
ETT-small_ETTh2,720,DLinear-DLinear,train,Teacher,mape,93393.625000
ETT-small_ETTh2,720,DLinear-DLinear,train,Teacher,wape,17.093210
ETT-small_ETTh2,720,DLinear-DLinear,val,Teacher,mae,4.809404
ETT-small_ETTh2,720,DLinear-DLinear,val,Teacher,mse,36.018452
ETT-small_ETTh2,720,DLinear-DLinear,val,Teacher,mape,61.619152
ETT-small_ETTh2,720,DLinear-DLinear,val,Teacher,wape,30.734386
ETT-small_ETTh2,720,DLinear-DLinear,test,Teacher,mae,5.782784
ETT-small_ETTh2,720,DLinear-DLinear,test,Teacher,mse,52.750874
ETT-small_ETTh2,720,DLinear-DLinear,test,Teacher,mape,21.890255
ETT-small_ETTh2,720,DLinear-DLinear,test,Teacher,wape,21.025091
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_TaskOnly,mae,4.918433
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_TaskOnly,mse,39.490181
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_TaskOnly,mape,93393.593750
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_TaskOnly,wape,17.093204
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_TaskOnly,mae,4.809404
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_TaskOnly,mse,36.018452
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_TaskOnly,mape,61.619152
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_TaskOnly,wape,30.734386
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_TaskOnly,mae,5.782784
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_TaskOnly,mse,52.750874
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_TaskOnly,mape,21.890255
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_TaskOnly,wape,21.025091
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_RDT,mae,4.908681
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_RDT,mse,39.304966
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_RDT,mape,94168.218750
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_RDT,wape,17.059324
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_RDT,mae,4.876465
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_RDT,mse,36.966084
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_RDT,mape,62.828136
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_RDT,wape,31.162939
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_RDT,mae,5.747700
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_RDT,mse,52.039783
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_RDT,mape,21.746382
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_RDT,wape,20.897535
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_Follower,mae,4.919972
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_Follower,mse,39.505329
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_Follower,mape,93513.937500
ETT-small_ETTh2,720,DLinear-DLinear,train,Student_Follower,wape,17.098557
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_Follower,mae,4.809285
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_Follower,mse,36.009109
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_Follower,mape,61.630268
ETT-small_ETTh2,720,DLinear-DLinear,val,Student_Follower,wape,30.733624
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_Follower,mae,5.784029
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_Follower,mse,52.767254
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_Follower,mape,21.892626
ETT-small_ETTh2,720,DLinear-DLinear,test,Student_Follower,wape,21.029621
ETT-small_ETTh2,96,DLinear-DLinear,train,Teacher,mae,3.519341
ETT-small_ETTh2,96,DLinear-DLinear,train,Teacher,mse,22.530861
ETT-small_ETTh2,96,DLinear-DLinear,train,Teacher,mape,99246.640625
ETT-small_ETTh2,96,DLinear-DLinear,train,Teacher,wape,12.051008
ETT-small_ETTh2,96,DLinear-DLinear,val,Teacher,mae,3.150578
ETT-small_ETTh2,96,DLinear-DLinear,val,Teacher,mse,16.854452
ETT-small_ETTh2,96,DLinear-DLinear,val,Teacher,mape,62.507225
ETT-small_ETTh2,96,DLinear-DLinear,val,Teacher,wape,19.904715
ETT-small_ETTh2,96,DLinear-DLinear,test,Teacher,mae,4.334990
ETT-small_ETTh2,96,DLinear-DLinear,test,Teacher,mse,31.806475
ETT-small_ETTh2,96,DLinear-DLinear,test,Teacher,mape,18.482988
ETT-small_ETTh2,96,DLinear-DLinear,test,Teacher,wape,15.977903
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_TaskOnly,mae,3.519341
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_TaskOnly,mse,22.530855
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_TaskOnly,mape,99246.648438
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_TaskOnly,wape,12.051007
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_TaskOnly,mae,3.150578
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_TaskOnly,mse,16.854452
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_TaskOnly,mape,62.507225
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_TaskOnly,wape,19.904715
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_TaskOnly,mae,4.334990
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_TaskOnly,mse,31.806475
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_TaskOnly,mape,18.482988
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_TaskOnly,wape,15.977903
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_RDT,mae,3.513143
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_RDT,mse,22.522350
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_RDT,mape,99318.125000
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_RDT,wape,12.029783
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_RDT,mae,3.138953
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_RDT,mse,16.797289
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_RDT,mape,62.008667
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_RDT,wape,19.831270
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_RDT,mae,4.341236
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_RDT,mse,31.835096
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_RDT,mape,18.478537
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_RDT,wape,16.000929
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_Follower,mae,3.520174
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_Follower,mse,22.535542
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_Follower,mape,99352.078125
ETT-small_ETTh2,96,DLinear-DLinear,train,Student_Follower,wape,12.053861
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_Follower,mae,3.151400
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_Follower,mse,16.858692
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_Follower,mape,62.512745
ETT-small_ETTh2,96,DLinear-DLinear,val,Student_Follower,wape,19.909903
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_Follower,mae,4.336888
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_Follower,mse,31.822535
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_Follower,mape,18.490040
ETT-small_ETTh2,96,DLinear-DLinear,test,Student_Follower,wape,15.984903
ETT-small_ETTh2,192,DLinear-PatchTST,train,Teacher,mae,3.953755
ETT-small_ETTh2,192,DLinear-PatchTST,train,Teacher,mse,27.102352
ETT-small_ETTh2,192,DLinear-PatchTST,train,Teacher,mape,99166.398438
ETT-small_ETTh2,192,DLinear-PatchTST,train,Teacher,wape,13.552933
ETT-small_ETTh2,192,DLinear-PatchTST,val,Teacher,mae,3.705898
ETT-small_ETTh2,192,DLinear-PatchTST,val,Teacher,mse,22.644152
ETT-small_ETTh2,192,DLinear-PatchTST,val,Teacher,mape,67.984772
ETT-small_ETTh2,192,DLinear-PatchTST,val,Teacher,wape,23.319405
ETT-small_ETTh2,192,DLinear-PatchTST,test,Teacher,mae,4.801715
ETT-small_ETTh2,192,DLinear-PatchTST,test,Teacher,mse,37.351875
ETT-small_ETTh2,192,DLinear-PatchTST,test,Teacher,mape,19.951670
ETT-small_ETTh2,192,DLinear-PatchTST,test,Teacher,wape,17.632738
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_TaskOnly,mae,4.027308
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_TaskOnly,mse,27.484726
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_TaskOnly,mape,91239.445312
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_TaskOnly,wape,13.805063
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_TaskOnly,mae,3.706762
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_TaskOnly,mse,21.776243
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_TaskOnly,mape,64.431892
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_TaskOnly,wape,23.324844
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_TaskOnly,mae,5.121743
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_TaskOnly,mse,42.040741
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_TaskOnly,mape,21.392235
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_TaskOnly,wape,18.807934
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_RDT,mae,2.901965
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_RDT,mse,13.949473
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_RDT,mape,82126.414062
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_RDT,wape,9.947540
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_RDT,mae,3.579859
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_RDT,mse,20.320740
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_RDT,mape,59.531189
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_RDT,wape,22.526306
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_RDT,mae,4.975204
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_RDT,mse,39.227348
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_RDT,mape,20.793575
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_RDT,wape,18.269815
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_Follower,mae,3.983166
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_Follower,mse,27.813904
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_Follower,mape,97833.156250
ETT-small_ETTh2,192,DLinear-PatchTST,train,Student_Follower,wape,13.653742
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_Follower,mae,3.670362
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_Follower,mse,22.137327
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_Follower,mape,65.274651
ETT-small_ETTh2,192,DLinear-PatchTST,val,Student_Follower,wape,23.095791
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_Follower,mae,4.901178
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_Follower,mse,39.471069
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_Follower,mape,20.333458
ETT-small_ETTh2,192,DLinear-PatchTST,test,Student_Follower,wape,17.997980
ETT-small_ETTh2,24,DLinear-PatchTST,train,Teacher,mae,2.384977
ETT-small_ETTh2,24,DLinear-PatchTST,train,Teacher,mse,11.737864
ETT-small_ETTh2,24,DLinear-PatchTST,train,Teacher,mape,85879.507812
ETT-small_ETTh2,24,DLinear-PatchTST,train,Teacher,wape,8.159171
ETT-small_ETTh2,24,DLinear-PatchTST,val,Teacher,mae,2.144317
ETT-small_ETTh2,24,DLinear-PatchTST,val,Teacher,mse,8.386775
ETT-small_ETTh2,24,DLinear-PatchTST,val,Teacher,mape,44.699837
ETT-small_ETTh2,24,DLinear-PatchTST,val,Teacher,wape,13.590151
ETT-small_ETTh2,24,DLinear-PatchTST,test,Teacher,mae,2.859141
ETT-small_ETTh2,24,DLinear-PatchTST,test,Teacher,mse,15.519855
ETT-small_ETTh2,24,DLinear-PatchTST,test,Teacher,mape,12.508513
ETT-small_ETTh2,24,DLinear-PatchTST,test,Teacher,wape,10.554646
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_TaskOnly,mae,2.070177
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_TaskOnly,mse,8.254327
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_TaskOnly,mape,74590.515625
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_TaskOnly,wape,7.082219
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_TaskOnly,mae,2.233935
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_TaskOnly,mse,8.758347
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_TaskOnly,mape,44.538933
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_TaskOnly,wape,14.158127
ETT-small_ETTh2,24,DLinear-PatchTST,test,Student_TaskOnly,mae,3.003746
ETT-small_ETTh2,24,DLinear-PatchTST,test,Student_TaskOnly,mse,16.789436
ETT-small_ETTh2,24,DLinear-PatchTST,test,Student_TaskOnly,mape,13.038198
ETT-small_ETTh2,24,DLinear-PatchTST,test,Student_TaskOnly,wape,11.088463
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_RDT,mae,2.127617
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_RDT,mse,9.183252
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_RDT,mape,80310.015625
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_RDT,wape,7.278726
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_RDT,mae,2.081944
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_RDT,mse,7.814775
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_RDT,mape,43.403763
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_RDT,wape,13.194847
ETT-small_ETTh2,24,DLinear-PatchTST,test,Student_RDT,mae,2.786045
ETT-small_ETTh2,24,DLinear-PatchTST,test,Student_RDT,mse,15.327764
ETT-small_ETTh2,24,DLinear-PatchTST,test,Student_RDT,mape,12.239536
ETT-small_ETTh2,24,DLinear-PatchTST,test,Student_RDT,wape,10.284807
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_Follower,mae,2.383932
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_Follower,mse,11.685616
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_Follower,mape,86024.328125
ETT-small_ETTh2,24,DLinear-PatchTST,train,Student_Follower,wape,8.155595
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_Follower,mae,2.146030
ETT-small_ETTh2,24,DLinear-PatchTST,val,Student_Follower,mse,8.364594
